    0.87455E+00    0.41492E+02    0.23105E+02
    0.87936E+00    0.43633E+02    0.23307E+02
    0.88417E+00    0.46081E+02    0.23542E+02
    0.88898E+00    0.39336E+02    0.23742E+02
    0.89379E+00    0.42962E+02    0.23940E+02
    0.89860E+00    0.39561E+02    0.24139E+02
    0.90341E+00    0.43321E+02    0.24331E+02
    0.90822E+00    0.33704E+02    0.24504E+02
    0.91303E+00    0.23518E+02    0.24657E+02
    0.91784E+00    0.23285E+02    0.24767E+02
    0.92265E+00    0.31555E+02    0.24892E+02
    0.92745E+00    0.33755E+02    0.25042E+02
    0.93226E+00    0.32888E+02    0.25209E+02
    0.93707E+00    0.37717E+02    0.25364E+02
    0.94188E+00    0.28659E+02    0.25518E+02
    0.94669E+00    0.26402E+02    0.25650E+02
    0.95150E+00    0.28950E+02    0.25783E+02
    0.95631E+00    0.33437E+02    0.25940E+02
    0.96112E+00    0.31099E+02    0.26101E+02
    0.96593E+00    0.36084E+02    0.26258E+02
    0.97074E+00    0.48599E+02    0.26453E+02
    0.97555E+00    0.46748E+02    0.26696E+02
    0.98036E+00    0.38179E+02    0.26897E+02
    0.98517E+00    0.35794E+02    0.27071E+02
    0.98998E+00    0.36108E+02    0.27244E+02
    0.99479E+00    0.37194E+02    0.27420E+02
    0.99960E+00    0.37372E+02    0.27601E+02
    0.10044E+01    0.40591E+02    0.27779E+02
    0.10092E+01    0.48137E+02    0.27993E+02
    0.10140E+01    0.48288E+02    0.28235E+02
    0.10188E+01    0.61140E+02    0.28490E+02
    0.10236E+01    0.59077E+02    0.28804E+02
    0.10285E+01    0.38228E+02    0.29027E+02
    0.10333E+01    0.42833E+02    0.29218E+02
    0.10381E+01    0.42643E+02    0.29424E+02
    0.10429E+01    0.43964E+02    0.29633E+02
    0.10477E+01    0.52295E+02    0.29871E+02
    0.10525E+01    0.66168E+02    0.30149E+02
    0.10573E+01    0.54812E+02    0.30430E+02
    0.10621E+01    0.42108E+02    0.30664E+02
    0.10669E+01    0.37196E+02    0.30852E+02
    0.10717E+01    0.33994E+02    0.31023E+02
    0.10766E+01    0.32922E+02    0.31183E+02
    0.10814E+01    0.31542E+02    0.31338E+02
    0.10862E+01    0.31225E+02    0.31487E+02
    0.10910E+01    0.61802E+02    0.31635E+02
    0.10958E+01    0.13058E+02    0.31713E+02
    0.11006E+01    0.11288E+02    0.31772E+02
    0.11054E+01    0.99361E+01    0.31823E+02
    0.11102E+01    0.90507E+01    0.31868E+02
    0.11150E+01    0.89099E+01    0.31912E+02
    0.11198E+01    0.65468E+01    0.31949E+02
    0.11246E+01    0.47804E+01    0.31976E+02
    0.11295E+01    0.25968E+01    0.31995E+02
    0.11343E+01    0.14178E+00    0.32000E+02
    0.11391E+01    0.29990E+00    0.32001E+02
    0.11439E+01    0.64887E+00    0.32003E+02
    0.11487E+01    0.11309E+01    0.32007E+02
    0.11535E+01    0.17833E+01    0.32014E+02
    0.11583E+01    0.33517E+01    0.32026E+02
    0.11631E+01    0.77133E+01    0.32060E+02
    0.11679E+01    0.67135E+01    0.32094E+02
    0.11727E+01    0.68020E+01    0.32126E+02
    0.11776E+01    0.83248E+01    0.32160E+02
    0.11824E+01    0.86966E+01    0.32201E+02
    0.11872E+01    0.97462E+01    0.32245E+02
    0.11920E+01    0.11188E+02    0.32296E+02
    0.11968E+01    0.13422E+02    0.32353E+02
    0.12016E+01    0.15907E+02    0.32426E+02
    0.12064E+01    0.15264E+02    0.32502E+02
    0.12112E+01    0.15509E+02    0.32576E+02
    0.12160E+01    0.15930E+02    0.32651E+02
    0.12208E+01    0.16347E+02    0.32729E+02
    0.12257E+01    0.16867E+02    0.32809E+02
    0.12305E+01    0.17671E+02    0.32891E+02
    0.12353E+01    0.19076E+02    0.32983E+02
    0.12401E+01    0.20630E+02    0.33078E+02
    0.12449E+01    0.26610E+02    0.33189E+02
    0.12497E+01    0.28362E+02    0.33317E+02
    0.12545E+01    0.27809E+02    0.33457E+02
    0.12593E+01    0.29263E+02    0.33587E+02
    0.12641E+01    0.43347E+02    0.33764E+02
    0.12689E+01    0.49792E+02    0.33997E+02
    0.12737E+01    0.51470E+02    0.34234E+02
    0.12786E+01    0.50829E+02    0.34486E+02
    0.12834E+01    0.52032E+02    0.34727E+02
    0.12882E+01    0.62318E+02    0.34983E+02
    0.12930E+01    0.91521E+02    0.35367E+02
    0.12978E+01    0.54186E+02    0.35729E+02
    0.13026E+01    0.44642E+02    0.35954E+02
    0.13074E+01    0.45407E+02    0.36172E+02
    0.13122E+01    0.46687E+02    0.36398E+02
    0.13170E+01    0.34978E+02    0.36588E+02
    0.13218E+01    0.27851E+02    0.36740E+02
    0.13267E+01    0.31457E+02    0.36885E+02
    0.13315E+01    0.31891E+02    0.37035E+02
    0.13363E+01    0.33379E+02    0.37193E+02
    0.13411E+01    0.34005E+02    0.37359E+02
    0.13459E+01    0.35423E+02    0.37524E+02
    0.13507E+01    0.40204E+02    0.37704E+02
    0.13555E+01    0.43761E+02    0.37905E+02
    0.13603E+01    0.45143E+02    0.38123E+02
    0.13651E+01    0.43600E+02    0.38336E+02
    0.13699E+01    0.41588E+02    0.38541E+02
    0.13747E+01    0.40840E+02    0.38739E+02
    0.13796E+01    0.39364E+02    0.38931E+02
    0.13844E+01    0.41644E+02    0.39130E+02
    0.13892E+01    0.36246E+02    0.39319E+02
    0.13940E+01    0.33627E+02    0.39489E+02
    0.13988E+01    0.28131E+02    0.39637E+02
    0.14036E+01    0.26404E+02    0.39770E+02
    0.14084E+01    0.22920E+02    0.39885E+02
    0.14132E+01    0.25064E+02    0.40006E+02
    0.14180E+01    0.11968E+02    0.40096E+02
    0.14228E+01    0.12392E+02    0.40151E+02
    0.14277E+01    0.13835E+02    0.40217E+02
    0.14325E+01    0.14215E+02    0.40284E+02
    0.14373E+01    0.16513E+02    0.40354E+02
    0.14421E+01    0.17122E+02    0.40439E+02
    0.14469E+01    0.16385E+02    0.40519E+02
    0.14517E+01    0.14848E+02    0.40595E+02
    0.14565E+01    0.13637E+02    0.40663E+02
    0.14613E+01    0.12722E+02    0.40727E+02
    0.14661E+01    0.12050E+02    0.40786E+02
    0.14709E+01    0.11835E+02    0.40844E+02
    0.14758E+01    0.11202E+02    0.40899E+02
    0.14806E+01    0.10826E+02    0.40953E+02
    0.14854E+01    0.10446E+02    0.41004E+02
    0.14902E+01    0.99404E+01    0.41053E+02
    0.14950E+01    0.94040E+01    0.41099E+02
    0.14998E+01    0.90083E+01    0.41144E+02
    0.15046E+01    0.85212E+01    0.41186E+02
    0.15094E+01    0.82170E+01    0.41226E+02
    0.15142E+01    0.79544E+01    0.41265E+02
    0.15190E+01    0.78126E+01    0.41303E+02
    0.15238E+01    0.77989E+01    0.41340E+02
    0.15287E+01    0.75435E+01    0.41377E+02
    0.15335E+01    0.72827E+01    0.41413E+02
    0.15383E+01    0.70767E+01    0.41447E+02
    0.15431E+01    0.64297E+01    0.41479E+02
    0.15479E+01    0.60930E+01    0.41509E+02
    0.15527E+01    0.59410E+01    0.41538E+02
    0.15575E+01    0.57665E+01    0.41566E+02
    0.15623E+01    0.55719E+01    0.41594E+02
    0.15671E+01    0.53845E+01    0.41620E+02
    0.15719E+01    0.52002E+01    0.41645E+02
    0.15768E+01    0.50659E+01    0.41670E+02
    0.15816E+01    0.50086E+01    0.41694E+02
    0.15864E+01    0.50411E+01    0.41718E+02
    0.15912E+01    0.48582E+01    0.41742E+02
    0.15960E+01    0.43919E+01    0.41765E+02
    0.16008E+01    0.39818E+01    0.41785E+02
    0.16056E+01    0.36513E+01    0.41803E+02
    0.16104E+01    0.33889E+01    0.41820E+02
    0.16152E+01    0.31197E+01    0.41835E+02
    0.16200E+01    0.29134E+01    0.41850E+02
    0.16248E+01    0.26981E+01    0.41863E+02
    0.16297E+01    0.24969E+01    0.41876E+02
    0.16345E+01    0.22901E+01    0.41887E+02
    0.16393E+01    0.21398E+01    0.41898E+02
    0.16441E+01    0.19754E+01    0.41908E+02
    0.16489E+01    0.18059E+01    0.41917E+02
    0.16537E+01    0.16045E+01    0.41925E+02
    0.16585E+01    0.14772E+01    0.41933E+02
    0.16633E+01    0.13796E+01    0.41939E+02
    0.16681E+01    0.13100E+01    0.41946E+02
    0.16729E+01    0.12658E+01    0.41952E+02
    0.16778E+01    0.11073E+01    0.41958E+02
    0.16826E+01    0.10036E+01    0.41963E+02
    0.16874E+01    0.92043E+00    0.41968E+02
    0.16922E+01    0.84423E+00    0.41972E+02
    0.16970E+01    0.77497E+00    0.41976E+02
    0.17018E+01    0.70651E+00    0.41979E+02
    0.17066E+01    0.63725E+00    0.41982E+02
    0.17114E+01    0.56544E+00    0.41985E+02
    0.17162E+01    0.48850E+00    0.41988E+02
    0.17210E+01    0.41640E+00    0.41990E+02
    0.17259E+01    0.34862E+00    0.41992E+02
    0.17307E+01    0.28858E+00    0.41993E+02
    0.17355E+01    0.23729E+00    0.41995E+02
    0.17403E+01    0.18866E+00    0.41996E+02
    0.17451E+01    0.14268E+00    0.41996E+02
    0.17499E+01    0.10011E+00    0.41997E+02
    0.17547E+01    0.78385E-01    0.41997E+02
    0.17595E+01    0.63414E-01    0.41998E+02
    0.17643E+01    0.53632E-01    0.41998E+02
    0.17691E+01    0.45456E-01    0.41998E+02
    0.17739E+01    0.38788E-01    0.41999E+02
    0.17788E+01    0.33298E-01    0.41999E+02
    0.17836E+01    0.28788E-01    0.41999E+02
    0.17884E+01    0.25145E-01    0.41999E+02
    0.17932E+01    0.22221E-01    0.41999E+02
    0.17980E+01    0.19655E-01    0.41999E+02
    0.18028E+01    0.17418E-01    0.41999E+02
    0.18076E+01    0.15420E-01    0.41999E+02
    0.18124E+01    0.13579E-01    0.41999E+02
    0.18172E+01    0.11895E-01    0.42000E+02
    0.18220E+01    0.10370E-01    0.42000E+02
    0.18269E+01    0.90020E-02    0.42000E+02
    0.18317E+01    0.77918E-02    0.42000E+02
    0.18365E+01    0.67393E-02    0.42000E+02
    0.18413E+01    0.58445E-02    0.42000E+02
    0.18461E+01    0.51074E-02    0.42000E+02
    0.18509E+01    0.45280E-02    0.42000E+02
    0.18557E+01    0.41063E-02    0.42000E+02
    0.18605E+01    0.38306E-02    0.42000E+02
    0.18653E+01    0.35900E-02    0.42000E+02
    0.18701E+01    0.33568E-02    0.42000E+02
    0.18749E+01    0.31310E-02    0.42000E+02
    0.18798E+01    0.29127E-02    0.42000E+02
    0.18846E+01    0.27019E-02    0.42000E+02
    0.18894E+01    0.24984E-02    0.42000E+02
    0.18942E+01    0.23024E-02    0.42000E+02
    0.18990E+01    0.21138E-02    0.42000E+02
    0.19038E+01    0.19327E-02    0.42000E+02
    0.19086E+01    0.17590E-02    0.42000E+02
    0.19134E+01    0.15928E-02    0.42000E+02
    0.19182E+01    0.14339E-02    0.42000E+02
    0.19230E+01    0.12825E-02    0.42000E+02
    0.19279E+01    0.11386E-02    0.42000E+02
    0.19327E+01    0.10021E-02    0.42000E+02
    0.19375E+01    0.87298E-03    0.42000E+02
    0.19423E+01    0.75133E-03    0.42000E+02
    0.19471E+01    0.63806E-03    0.42000E+02
    0.19519E+01    0.53404E-03    0.42000E+02
    0.19567E+01    0.43927E-03    0.42000E+02
    0.19615E+01    0.35375E-03    0.42000E+02
    0.19663E+01    0.27748E-03    0.42000E+02
    0.19711E+01    0.21046E-03    0.42000E+02
    0.19760E+01    0.15269E-03    0.42000E+02
    0.19808E+01    0.10417E-03    0.42000E+02
    0.19856E+01    0.64896E-04    0.42000E+02
    0.19904E+01    0.34873E-04    0.42000E+02
    0.19952E+01    0.14099E-04    0.42000E+02
    0.20000E+01    0.25737E-05    0.42000E+02
