   0.2390000000E+04  -0.2041189865E+02  -0.2041359419E+02   0.1695545544E-02   0.5361383562E+03
   0.2400000000E+04  -0.2041189865E+02  -0.2041361093E+02   0.1712273779E-02   0.5384008275E+03
   0.2410000000E+04  -0.2041189866E+02  -0.2041362421E+02   0.1725551045E-02   0.5406792508E+03
   0.2420000000E+04  -0.2041189867E+02  -0.2041363396E+02   0.1735290357E-02   0.5429642341E+03
   0.2430000000E+04  -0.2041189867E+02  -0.2041364009E+02   0.1741418389E-02   0.5452463493E+03
   0.2440000000E+04  -0.2041189867E+02  -0.2041364255E+02   0.1743876135E-02   0.5475161706E+03
   0.2450000000E+04  -0.2041189868E+02  -0.2041364130E+02   0.1742619536E-02   0.5497643120E+03
   0.2460000000E+04  -0.2041189868E+02  -0.2041363630E+02   0.1737620055E-02   0.5519814666E+03
   0.2470000000E+04  -0.2041189868E+02  -0.2041362755E+02   0.1728865196E-02   0.5541584459E+03
   0.2480000000E+04  -0.2041189868E+02  -0.2041361504E+02   0.1716358965E-02   0.5562862191E+03
   0.2490000000E+04  -0.2041189868E+02  -0.2041359880E+02   0.1700122262E-02   0.5583559526E+03
   0.2500000000E+04  -0.2041189868E+02  -0.2041357887E+02   0.1680193202E-02   0.5603590498E+03
   0.2510000000E+04  -0.2041189867E+02  -0.2041355530E+02   0.1656627359E-02   0.5622871893E+03
   0.2520000000E+04  -0.2041189867E+02  -0.2041352817E+02   0.1629497926E-02   0.5641323645E+03
   0.2530000000E+04  -0.2041189866E+02  -0.2041349756E+02   0.1598895780E-02   0.5658869204E+03
   0.2540000000E+04  -0.2041189866E+02  -0.2041346359E+02   0.1564929464E-02   0.5675435914E+03
   0.2550000000E+04  -0.2041189865E+02  -0.2041342638E+02   0.1527725062E-02   0.5690955360E+03
   0.2560000000E+04  -0.2041189864E+02  -0.2041338607E+02   0.1487425978E-02   0.5705363718E+03
   0.2570000000E+04  -0.2041189863E+02  -0.2041334282E+02   0.1444192602E-02   0.5718602080E+03
