   0.2700000000E+04  -0.3349450525E+02  -0.3351814030E+02   0.8219185465E-02   0.1541585910E-01  -0.1542103247E+02   0.1685847725E+03  -0.1269302000E+02   0.1465979647E+03  -0.3352363926E+02   0.5194046662E-04  -0.3349450524E+02   0.4547473509E-12   0.4687905139E+03   0.0000000000E+00
   0.2750000000E+04  -0.3349450704E+02  -0.3351970829E+02   0.9699417270E-02   0.1550183521E-01  -0.1543880708E+02   0.1687838114E+03  -0.1270565175E+02   0.1468092194E+03  -0.3352356779E+02   0.5127194186E-04  -0.3349450527E+02   0.6821210263E-12   0.4661725675E+03   0.0000000000E+00
   0.2800000000E+04  -0.3349450604E+02  -0.3352058400E+02   0.9807709494E-02   0.1627025595E-01  -0.1546134522E+02   0.1689877773E+03  -0.1271831182E+02   0.1470308373E+03  -0.3352351451E+02   0.5051251514E-04  -0.3349450529E+02   0.4547473509E-12   0.4638160025E+03   0.0000000000E+00
   0.2850000000E+04  -0.3349450558E+02  -0.3352129525E+02   0.8845628251E-02   0.1794404941E-01  -0.1548576108E+02   0.1691917511E+03  -0.1273045987E+02   0.1472546740E+03  -0.3352347558E+02   0.4971121939E-04  -0.3349450529E+02   0.4547473509E-12   0.4619970822E+03   0.0000000000E+00
   0.2900000000E+04  -0.3349450595E+02  -0.3352246441E+02   0.7600121896E-02   0.2035833173E-01  -0.1548872557E+02   0.1694124599E+03  -0.1274407405E+02   0.1474728804E+03  -0.3352345814E+02   0.4887145428E-04  -0.3349450530E+02   0.4547473509E-12   0.4610219392E+03   0.0000000000E+00
   0.2950000000E+04  -0.3349450567E+02  -0.3352378961E+02   0.6483811650E-02   0.2280013528E-01  -0.1551264460E+02   0.1696011757E+03  -0.1275483536E+02   0.1476807946E+03  -0.3352346376E+02   0.4804495507E-04  -0.3349450531E+02   0.6821210263E-12   0.4609552728E+03   0.0000000000E+00
   0.3000000000E+04  -0.3349450541E+02  -0.3352563550E+02   0.6436307047E-02   0.2469377745E-01  -0.1552207593E+02   0.1697884235E+03  -0.1276561003E+02   0.1478722217E+03  -0.3352349996E+02   0.4732150273E-04  -0.3349450531E+02   0.4547473509E-12   0.4616626409E+03   0.0000000000E+00
   0.3050000000E+04  -0.3349450615E+02  -0.3352759591E+02   0.7223918613E-02   0.2586583914E-01  -0.1553278477E+02   0.1699531995E+03  -0.1277469348E+02   0.1480428722E+03  -0.3352356710E+02   0.4681626183E-04  -0.3349450533E+02   0.6821210263E-12   0.4628543198E+03   0.0000000000E+00
   0.3100000000E+04  -0.3349450687E+02  -0.3352845555E+02   0.7861515234E-02   0.2608716315E-01  -0.1554745113E+02   0.1700878317E+03  -0.1278260469E+02   0.1481888074E+03  -0.3352364595E+02   0.4644037767E-04  -0.3349450535E+02   0.2273736754E-12   0.4642397475E+03   0.0000000000E+00
   0.3150000000E+04  -0.3349450538E+02  -0.3352821490E+02   0.8002941854E-02   0.2570657782E-01  -0.1555323934E+02   0.1702005302E+03  -0.1279004763E+02   0.1483051849E+03  -0.3352371847E+02   0.4602932404E-04  -0.3349450535E+02   0.4547473509E-12   0.4655292898E+03   0.0000000000E+00
   0.3200000000E+04  -0.3349450530E+02  -0.3352936966E+02   0.1023444978E-01   0.2462990122E-01  -0.1555005763E+02   0.1702883519E+03  -0.1279581247E+02   0.1483868499E+03  -0.3352380677E+02   0.4580131713E-04  -0.3349450535E+02   0.6821210263E-12   0.4665315335E+03   0.0000000000E+00
   0.3250000000E+04  -0.3349450884E+02  -0.3353165383E+02   0.1384499723E-01   0.2329999599E-01  -0.1555432403E+02   0.1703309455E+03  -0.1279825153E+02   0.1484306475E+03  -0.3352392749E+02   0.4602943568E-04  -0.3349450540E+02   0.9094947018E-12   0.4671011693E+03   0.0000000000E+00
   0.3300000000E+04  -0.3349450988E+02  -0.3353029229E+02   0.1435683717E-01   0.2142557366E-01  -0.1555784299E+02   0.1703298643E+03  -0.1279827452E+02   0.1484344261E+03  -0.3352402393E+02   0.4593651670E-04  -0.3349450547E+02   0.1136868377E-11   0.4671387980E+03   0.0000000000E+00
   0.3350000000E+04  -0.3349450650E+02  -0.3352457065E+02   0.1060817269E-01   0.1945597732E-01  -0.1556288101E+02   0.1702825142E+03  -0.1279595098E+02   0.1483985581E+03  -0.3352403209E+02   0.4525529152E-04  -0.3349450549E+02   0.4547473509E-12   0.4665563293E+03   0.0000000000E+00
   0.3400000000E+04  -0.3349450381E+02  -0.3351947770E+02   0.7276015721E-02   0.1769787793E-01  -0.1555721536E+02   0.1702060708E+03  -0.1279155692E+02   0.1483229253E+03  -0.3352396511E+02   0.4489032267E-04  -0.3349450546E+02   0.9094947018E-12   0.4654075872E+03   0.0000000000E+00
   0.3450000000E+04  -0.3349450369E+02  -0.3351865727E+02   0.7352818960E-02   0.1680076514E-01  -0.1554911936E+02   0.1700974119E+03  -0.1278579782E+02   0.1482088141E+03  -0.3352388819E+02   0.4464212725E-04  -0.3349450544E+02   0.4547473509E-12   0.4638905311E+03   0.0000000000E+00
   0.3500000000E+04  -0.3349450746E+02  -0.3352200955E+02   0.1080931135E-01   0.1669277432E-01  -0.1553162690E+02   0.1699644579E+03  -0.1277859809E+02   0.1480573040E+03  -0.3352386135E+02   0.4405408117E-04  -0.3349450547E+02   0.1136868377E-11   0.4622820605E+03   0.0000000000E+00
   0.3550000000E+04  -0.3349450873E+02  -0.3352463018E+02   0.1294180710E-01   0.1717964021E-01  -0.1551166104E+02   0.1697985912E+03  -0.1276876944E+02   0.1478719761E+03  -0.3352387218E+02   0.4344180911E-04  -0.3349450551E+02   0.1136868377E-11   0.4607908835E+03   0.0000000000E+00
   0.3600000000E+04  -0.3349450839E+02  -0.3352433204E+02   0.1182930973E-01   0.1799434469E-01  -0.1549028351E+02   0.1696005228E+03  -0.1275656635E+02   0.1476566960E+03  -0.3352387857E+02   0.4284134684E-04  -0.3349450555E+02   0.1136868377E-11   0.4595466483E+03   0.0000000000E+00
   0.3650000000E+04  -0.3349450636E+02  -0.3352161659E+02   0.8416848940E-02   0.1869337896E-01  -0.1548703169E+02   0.1693590395E+03  -0.1274055761E+02   0.1474197346E+03  -0.3352384758E+02   0.4232360902E-04  -0.3349450556E+02   0.1818989404E-11   0.4585553223E+03   0.0000000000E+00
   0.3700000000E+04  -0.3349450388E+02  -0.3351945215E+02   0.5780081251E-02   0.1916818878E-01  -0.1545995245E+02   0.1691298526E+03  -0.1272597242E+02   0.1471702453E+03  -0.3352378818E+02   0.4200921830E-04  -0.3349450554E+02   0.1591615728E-11   0.4577593466E+03   0.0000000000E+00
   0.3750000000E+04  -0.3349450484E+02  -0.3352112470E+02   0.7185774419E-02   0.1943408807E-01  -0.1543045890E+02   0.1689068133E+03  -0.1271234975E+02   0.1469203561E+03  -0.3352375267E+02   0.4154242288E-04  -0.3349450553E+02   0.1591615728E-11   0.4570805484E+03   0.0000000000E+00
   0.3800000000E+04  -0.3349450873E+02  -0.3352534022E+02   0.1129659893E-01   0.1953488789E-01  -0.1541602797E+02   0.1686817850E+03  -0.1269893243E+02   0.1466809275E+03  -0.3352377356E+02   0.4102853791E-04  -0.3349450557E+02   0.1818989404E-11   0.4564721476E+03   0.0000000000E+00
   0.3850000000E+04  -0.3349450952E+02  -0.3352703909E+02   0.1334814295E-01   0.1918142871E-01  -0.1539531684E+02   0.1684813542E+03  -0.1268764433E+02   0.1464616554E+03  -0.3352381597E+02   0.4063239021E-04  -0.3349450562E+02   0.2046363079E-11   0.4558468400E+03   0.0000000000E+00
   0.3900000000E+04  -0.3349450757E+02  -0.3352503409E+02   0.1253731992E-01   0.1798919531E-01  -0.1537491380E+02   0.1683069723E+03  -0.1267719313E+02   0.1462721725E+03  -0.3352383159E+02   0.4013024136E-04  -0.3349450565E+02   0.2046363079E-11   0.4550251310E+03   0.0000000000E+00
   0.3950000000E+04  -0.3349450649E+02  -0.3352155941E+02   0.1100349731E-01   0.1604942592E-01  -0.1537207332E+02   0.1681531267E+03  -0.1266659997E+02   0.1461222948E+03  -0.3352380282E+02   0.3968678811E-04  -0.3349450566E+02   0.2273736754E-11   0.4537854023E+03   0.0000000000E+00
   0.4000000000E+04  -0.3349450589E+02  -0.3351823185E+02   0.9682153185E-02   0.1404380845E-01  -0.1536958478E+02   0.1680456180E+03  -0.1265910482E+02   0.1460179810E+03  -0.3352373319E+02   0.3957380090E-04  -0.3349450566E+02   0.2728484105E-11   0.4520416461E+03   0.0000000000E+00
   0.4050000000E+04  -0.3349450571E+02  -0.3351656758E+02   0.9341633183E-02   0.1272023574E-01  -0.1537598895E+02   0.1679822999E+03  -0.1265527627E+02   0.1459639402E+03  -0.3352364472E+02   0.3971130946E-04  -0.3349450566E+02   0.2273736754E-11   0.4499040676E+03   0.0000000000E+00
   0.4100000000E+04  -0.3349450522E+02  -0.3351747230E+02   0.1052885438E-01   0.1243822384E-01  -0.1537776504E+02   0.1679772375E+03  -0.1265587139E+02   0.1459595686E+03  -0.3352356945E+02   0.3968597866E-04  -0.3349450566E+02   0.1818989404E-11   0.4476223407E+03   0.0000000000E+00
   0.4150000000E+04  -0.3349450704E+02  -0.3352074864E+02   0.1304530138E-01   0.1319630010E-01  -0.1537670056E+02   0.1680247442E+03  -0.1265976185E+02   0.1460015197E+03  -0.3352353546E+02   0.3930254616E-04  -0.3349450567E+02   0.1818989404E-11   0.4454733328E+03   0.0000000000E+00
